265	277
266	1350
267	1289
268	1539
269	624
270	144
271	1168
272	56
273	1654
274	1727
275	222
276	1039
277	1304
278	507
279	1554
280	1177
281	699
282	1557
283	1496
284	3278
285	448
286	2238
287	71
288	3007
289	102
290	245
291	2876
292	1510
293	107
294	3020
295	1452
296	13
297	325
298	15
299	261
300	538
301	3026
302	1581
303	3231
304	2470
305	23
306	24
307	2126
308	1530
309	1535
310	957
311	2482
312	35
313	3530
314	684
315	46
316	1479
317	2076
318	215
319	3057
320	289
321	1607
322	512
323	703
324	1734
325	987
326	1255
327	3488
328	2100
329	1378
330	1061
331	1976
332	3014
333	1447
334	1128
335	3364
336	730
337	1210
338	2121
339	2408
340	3113
341	1595
342	1935
343	1864
344	1156
345	3250
346	1160
347	1647
348	3118
349	570
350	1547
351	3055
352	2291
353	2292
354	1
355	2293
356	6
357	1943
358	1945
359	3681
360	1946
361	1947
362	1301
363	751
364	1302
365	1236
366	1172
367	2426
368	574
369	2498
370	2499
371	578
372	3198
373	1950
374	1882
375	1174
376	1888
377	1181
378	3138
379	2443
380	305
381	306
382	240
383	1890
384	1185
385	1253
386	708
387	1897
388	1189
389	2448
390	3216
391	2098
392	317
393	2805
394	2877
395	1971
396	2808
397	1900
398	2810
399	836
400	773
401	1903
402	838
403	1904
404	1195
405	1906
406	1197
407	722
408	2528
409	939
410	1759
411	2110
412	327
413	2114
414	1267
415	1984
416	1268
417	1270
418	1271
419	849
420	1272
421	850
422	852
423	2608
424	946
425	949
426	3239
427	1770
428	332
429	2118
430	267
431	2052
432	732
433	860
434	953
435	955
436	2477
437	1778
438	339
439	274
440	345
441	2202
442	2204
443	2133
444	2003
445	961
446	1027
447	962
448	418
449	281
450	355
451	877
452	3461
453	972
454	2220
455	2221
456	2924
457	2855
458	2856
459	887
460	888
461	3546
462	3333
463	2642
464	3335
465	1043
466	503
467	3406
468	1045
469	1047
470	986
471	2228
472	60
473	1493
474	2233
475	2866
476	3549
477	1811
478	897
479	1812
480	1105
481	1814
482	1816
483	1109
484	2651
485	3413
486	832
487	1820
488	2653
489	833
490	1053
491	2725
492	522
493	2168
494	3008
495	2942
496	2943
497	2172
498	905
499	1822
500	1823
501	1826
502	1120
503	998
504	524
505	525
506	526
507	2249
508	2323
509	1511
510	1446
511	2957
512	1449
513	1832
514	1125
515	1003
516	2741
517	2742
518	1007
519	2960
520	2190
521	1910
522	2196
523	1205
524	1134
525	1915
526	1137
527	1918
528	1138
529	1919
530	2403
531	3104
532	196
533	1533
534	201
535	1921
536	1850
537	3661
538	1853
539	1146
540	1856
541	1857
542	1859
543	1592
544	209
545	636
546	3199
547	1886
548	238
549	1191
550	3349
551	721
552	321
553	2468
554	333
555	2898
556	2548
557	2917
558	1416
559	2080
560	2577
561	2929
562	1430
563	2946
564	86
565	464
566	2333
567	1147
568	3631
569	857
570	797
571	3396
572	1206
573	930
574	1229
575	1165
576	3229
577	404
578	2167
579	1166
580	2513
581	2804
582	2697
583	2850
584	135
585	3535
586	2488
587	2489
588	2285
589	1720
590	2358
591	2778
592	754
593	3260
594	154
595	1314
596	3211
597	775
598	2882
599	2478
600	1703
601	3249
602	1292
603	2620
604	2621
605	483
606	1480
607	1486
608	1367
609	2230
610	2944
611	2186
612	536
613	605
614	1626
615	1627
616	2191
617	1460
618	1015
619	1631
620	1529
621	2363
622	2506
623	2372
624	2543
625	2166
626	2749
627	1086
628	2345
629	1091
630	3253
631	2779
632	3613
633	3129
634	227
635	157
636	1240
637	3277
638	308
639	239
640	1187
641	2446
642	2447
643	2450
644	2109
645	1983
646	191
647	2534
648	3438
649	858
650	3439
651	3441
652	2680
653	3442
654	29
655	411
656	3451
657	2689
658	3321
659	282
660	2840
661	1476
662	876
663	429
664	2925
665	2085
666	2086
667	3059
668	437
669	3483
670	902
671	1111
672	995
673	74
674	2174
675	1821
676	3563
677	591
678	1000
679	2321
680	2251
681	1457
682	1204
683	672
684	3168
685	2336
686	1588
687	3660
688	1926
689	1927
690	2758
691	2762
692	2414
693	1540
694	2766
695	569
696	151
697	1949
698	2364
699	291
700	224
701	1951
702	1953
703	1178
704	302
705	241
706	1892
707	1893
708	1895
709	1899
710	2521
711	3148
712	3149
713	3150
714	3151
715	9
716	253
717	254
718	2048
719	395
720	1767
721	25
722	3373
723	3375
724	1771
725	3379
726	2546
727	3244
728	341
729	963
730	43
731	2211
732	874
733	1555
734	903
735	1560
736	1500
737	1830
738	597
739	3013
740	458
741	1450
742	1831
743	3030
744	1017
745	2402
746	1145
747	1219
748	3597
749	2764
750	1161
751	2424
752	1300
753	1164
754	2430
755	1729
756	1605
757	2434
758	158
759	1180
760	1247
761	318
762	2471
763	737
764	3378
765	2617
766	403
767	1793
768	2851
769	2639
770	3338
771	1805
772	2297
773	3482
774	2726
775	1502
776	2173
777	3489
778	1124
779	2250
780	3025
781	2750
782	2427
783	1723
784	68
785	2773
786	2582
787	3602
788	3603
789	568
790	1874
791	1948
792	644
793	764
794	3276
795	648
796	173
797	1624
798	844
799	2049
800	726
801	1695
802	2823
803	1999
804	736
805	412
806	2065
807	1287
808	2005
809	964
810	2145
811	976
812	3398
813	3399
814	1110
815	515
816	79
817	1127
818	3436
819	468
820	2188
821	92
822	3650
823	1587
824	1152
825	3255
826	3186
827	1170
828	2494
829	3685
830	1958
831	647
832	2508
833	2873
834	2803
835	1970
836	189
837	845
838	1769
839	20
840	1776
841	38
842	2694
843	44
844	50
845	3478
846	1123
847	2322
848	2389
849	3507
850	1209
851	476
852	3523
853	3175
854	3116
855	146
856	1942
857	292
858	1954
859	1955
860	168
861	2099
862	1199
863	2457
864	2043
865	2045
866	1273
867	2539
868	408
869	2692
870	2975
871	2149
872	984
873	451
874	3423
875	3015
876	1520
877	1013
878	2491
879	1728
880	656
881	2462
882	2053
883	529
884	2335
885	3252
886	3256
887	3115
888	1648
889	4
890	753
891	3192
892	161
893	1956
894	2870
895	244
896	3355
897	3291
898	1687
899	1342
900	794
901	3445
902	2685
903	1777
904	2971
905	2062
906	2206
907	1470
908	349
909	2208
910	2137
911	3327
912	494
913	2921
914	366
915	3067
916	2867
917	586
918	1497
919	72
920	2941
921	2243
922	3424
923	454
924	3018
925	113
926	3022
927	3024
928	2265
929	482
930	200
931	1151
932	1155
933	1087
934	1157
935	3119
936	1876
937	1179
938	3219
939	839
940	856
941	1996
942	864
943	881
944	885
945	3468
946	889
947	3421
948	1122
949	1141
950	2342
951	1188
952	840
953	3296
954	322
955	788
956	862
957	1129
958	1517
959	2871
960	2200
961	2832
962	3464
963	2721
964	3571
965	1008
966	3157
967	1083
968	3676
969	3682
970	3302
971	971
972	1121
973	2337
974	3257
975	2016
976	3266
977	3274
978	2794
979	2799
980	3212
981	1748
982	1200
983	2529
984	867
985	423
986	2857
987	891
988	2712
989	2865
990	895
991	3428
992	3098
993	3304
994	2849
995	1113
996	3524
997	2346
998	564
999	1095
1000	3117
1001	2419
1002	2356
1003	2014
1004	1231
1005	2432
1006	2433
1007	2435
1008	1237
1009	1880
1010	2791
1011	1881
1012	1241
1013	1175
1014	2436
1015	1969
1016	1617
1017	837
1018	3294
1019	2879
1020	2111
1021	1988
1022	1993
1023	3248
1024	2969
1025	865
1026	1026
1027	414
1028	491
1029	883
1030	2631
1031	3473
1032	2993
1033	2718
1034	1048
1035	988
1036	3005
1037	3420
1038	1009
1039	2263
1040	1203
1041	3579
1042	3097
1043	2398
1044	3032
1045	1928
1046	2756
1047	1537
1048	2281
1049	1650
1050	214
1051	2492
1052	3201
1053	10
1054	2061
1055	1023
1056	2210
1057	2213
1058	1360
1059	424
1060	3336
1061	2574
1062	2576
1063	2578
1064	2229
1065	1498
1066	2667
1067	533
1068	1014
1069	673
1070	480
1071	2274
1072	3114
1073	1154
1074	2490
1075	3120
1076	147
1077	3605
1078	749
1079	1167
1080	2366
1081	1311
1082	1186
1083	768
1084	1898
1085	2514
1086	3217
1087	2101
1088	2038
1089	2039
1090	3297
1091	1757
1092	1760
1093	1981
1094	943
1095	2467
1096	27
1097	3311
1098	1775
1099	2830
1100	879
1101	2703
1102	2709
1103	2860
1104	899
1105	3419
1106	2182
1107	2743
1108	1579
1109	118
1110	3587
1111	1079
1112	3525
1113	621
1114	1644
1115	137
1116	1868
1117	3254
1118	2485
1119	221
1120	1298
1121	1875
1122	1097
1123	3262
1124	1722
1125	225
1126	2504
1127	3275
1128	165
1129	1965
1130	248
1131	1198
1132	1202
1133	3299
1134	3230
1135	2050
1136	2545
1137	740
1138	1774
1139	1466
1140	2131
1141	2836
1142	2069
1143	3450
1144	2556
1145	490
1146	2978
1147	2911
1148	2215
1149	2072
1150	1358
1151	3465
1152	432
1153	1365
1154	3060
1155	449
1156	3557
1157	1824
1158	1060
1159	1001
1160	1834
1161	3500
1162	3435
1163	539
1164	2391
1165	2961
1166	2746
1167	2747
1168	2334
1169	3522
1170	228
1171	2928
1172	1089
1173	1869
1174	216
1175	2463
1176	1481
1177	369
1178	2301
1179	1625
1180	2554
1181	84
1182	2010
1183	1738
1184	3369
1185	3383
1186	2227
1187	831
1188	910
1189	3492
1190	3158
1191	2267
1192	2501
1193	1515
1194	1944
1195	3269
1196	1320
1197	1393
1198	1269
1199	3303
1200	2466
1201	367
1202	3539
1203	3544
1204	3495
1205	2314
1206	2324
1207	2327
1208	1844
1209	2759
1210	2735
1211	1887
1212	3353
1213	2815
1214	2625
1215	1422
1216	2095
1217	991
1218	104
1219	3012
1220	1139
1221	1639
1222	3043
1223	134
1224	1092
1225	843
1226	658
1227	944
1228	1705
1229	278
1230	2066
1231	871
1232	2561
1233	45
1234	359
1235	2223
1236	2868
1237	3551
1238	2239
1239	3422
1240	1131
1241	2264
1242	2269
1243	3039
1244	3672
1245	1225
1246	1244
1247	1780
1248	2135
1249	1781
1250	1782
1251	1783
1252	1784
1253	1785
1254	1786
1255	1787
1256	1788
1257	1789
1258	1790
1259	354
1260	1791
1261	1792
1262	1794
1263	1795
1264	1796
1265	1797
1266	826
1267	1564
1268	1501
1269	1917
1270	3034
1271	581
1272	835
1273	3156
1274	223
1275	1622
1276	1755
1277	3370
1278	2636
1279	2723
1280	1211
1281	2141
1282	1424
1283	152
1284	12
1285	1763
1286	981
1287	3479
1288	87
1289	477
1290	3595
1291	1235
1292	3161
1293	3358
1294	3359
1295	3301
1296	3234
1297	1706
1298	1936
1299	2792
1300	2973
1301	822
1302	3035
1303	500
1304	3649
1305	1084
1306	554
1307	682
1308	3663
1309	3665
1310	1218
1311	1090
1312	686
1313	2777
1314	1232
1315	1096
1316	634
1317	1171
1318	696
1319	1104
1320	2790
1321	1242
1322	1182
1323	1964
1324	1316
1325	1183
1326	772
1327	2869
1328	2032
1329	1901
1330	1975
1331	1193
1332	1262
1333	723
1334	663
1335	2816
1336	2119
1337	1396
1338	1344
1339	2833
1340	2837
1341	1291
1342	748
1343	1473
1344	2848
1345	2146
1346	1482
1347	2922
1348	1361
1349	884
1350	3066
1351	2861
1352	2160
1353	1376
1354	828
1355	2311
1356	97
1357	3010
1358	2947
1359	1505
1360	2246
1361	3084
1362	2255
1363	3027
1364	2963
1365	3099
1366	2399
1367	3031
1368	3044
1369	1593
1370	1543
1371	1544
1372	141
1373	3259
1374	2425
1375	1549
1376	1602
1377	1724
1378	2500
1379	1658
1380	296
1381	1608
1382	2510
1383	166
1384	170
1385	3342
1386	3347
1387	3214
1388	3145
1389	311
1390	2387
1391	314
1392	177
1393	251
1394	181
1395	3226
1396	183
1397	186
1398	17
1399	260
1400	3361
1401	3298
1402	2532
1403	1761
1404	3305
1405	329
1406	21
1407	1699
1408	264
1409	3446
1410	272
1411	273
1412	34
1413	346
1414	3316
1415	2696
1416	484
1417	415
1418	279
1419	2630
1420	3393
1421	496
1422	2569
1423	2571
1424	431
1425	1802
1426	504
1427	2646
1428	505
1429	439
1430	3485
1431	3414
1432	2654
1433	521
1434	1116
1435	1117
1436	2729
1437	2732
1438	598
1439	3431
1440	465
1441	91
1442	3651
1443	1916
1444	1208
1445	1848
1446	544
1447	475
1448	1922
1449	3659
1450	1924
1451	3607
1452	1960
1453	2820
1454	2570
1455	3011
1456	3410
1457	2156
1458	3466
1459	3531
1460	3180
1461	3432
1462	1133
1463	1843
1464	1934
1465	1867
1466	3627
1467	1201
1468	661
1469	1986
1470	1994
1471	2161
1472	2162
1473	3086
1474	2259
1475	1453
1476	1550
1477	2507
1478	2454
1479	2526
1480	330
1481	380
1482	1836
1483	2670
1484	1135
1485	834
1486	2903
1487	2831
1488	2989
1489	2858
1490	893
1491	1746
1492	3293
1493	2456
1494	3545
1495	3548
1496	3552
1497	992
1498	596
1499	3644
1500	918
1501	2374
1502	338
1503	58
1504	1855
1505	3616
1506	3386
1507	3526
1508	1159
1509	1940
1510	1879
1511	2783
1512	2020
1513	2787
1514	1307
1515	1889
1516	1184
1517	790
1518	1337
1519	863
1520	2965
1521	2966
1522	2128
1523	1347
1524	2138
1525	2071
1526	894
1527	3076
1528	1573
1529	3088
1530	2962
1531	2268
1532	3106
1533	3258
1534	1725
1535	2511
1536	1742
1537	1745
1538	1749
1539	246
1540	178
1541	3354
1542	2601
1543	2602
1544	271
1545	3444
1546	3374
1547	3467
1548	2564
1549	978
1550	2716
1551	2717
1552	1108
1553	2649
1554	1114
1555	80
1556	1005
1557	3576
1558	1069
1559	606
1560	1022
1561	3662
1562	1148
1563	2780
1564	2108
1565	2385
1566	2541
1567	1309
1568	2690
1569	8
1570	2218
1571	2926
1572	1429
1573	2585
1574	2597
1575	417
1576	2727
1577	2936
1578	907
1579	1750
1580	269
1581	2706
1582	2881
1583	2839
1584	2474
1585	2235
1586	310
1587	39
1588	459
1589	42
1590	2753
1591	1323
1592	1016
1593	1093
1594	2893
1595	3598
1596	3623
1597	659
1598	1980
1599	108
1600	3189
1601	3190
1602	3195
1603	1670
1604	2590
1605	1694
1606	967
1607	2154
1608	558
1609	560
1610	1933
1611	1862
1612	1863
1613	7
1614	750
1615	646
1616	1962
1617	1256
1618	1972
1619	780
1620	1345
1621	1356
1622	1421
1623	2151
1624	2226
1625	1369
1626	821
1627	1558
1628	1561
1629	1445
1630	1451
1631	3152
1632	1628
1633	2189
1634	1455
1635	2347
1636	2351
1637	1730
1638	1660
1639	231
1640	2502
1641	1731
1642	174
1643	250
1644	18
1645	3233
1646	945
1647	2610
1648	948
1649	951
1650	590
1651	2730
1652	85
1653	541
1654	665
1655	1846
1656	607
1657	674
1658	1334
1659	2253
1660	3203
1661	3520
1662	2181
1663	3041
1664	2294
1665	3348
1666	1619
1667	1682
1668	400
1669	954
1670	287
1671	1828
1672	82
1673	2745
1674	551
1675	1835
1676	1085
1677	1163
1678	1245
1679	912
1680	2698
1681	2701
1682	3480
1683	2658
1684	3075
1685	2953
1686	1599
1687	3263
1688	2415
1689	2516
1690	2640
1691	3082
1692	3562
1693	3647
1694	711
1695	2484
1696	1598
1697	52
1698	138
1699	2704
1700	3630
1701	738
1702	2000
1703	1286
1704	2910
1705	2373
1706	249
1707	358
1708	361
1709	61
1710	2659
1711	2660
1712	1883
1713	855
1714	497
1715	1142
1716	1894
1717	2811
1718	1277
1719	1346
1720	2392
1721	1762
1722	2763
1723	2272
1724	517
1725	2011
1726	3604
1727	2012
1728	841
1729	2112
1730	870
1731	878
1732	880
1733	1459
1734	1740
1735	1747
1736	1751
1737	2683
1738	3462
1739	3474
1740	2713
1741	2714
1742	2678
1743	3356
1744	3561
1745	3669
1746	3679
1747	1327
1748	791
1749	1281
1750	2199
1751	2201
1752	2209
1753	2318
1754	3029
1755	3191
1756	2428
1757	941
1758	348
1759	364
1760	69
1761	706
1762	1963
1763	779
1764	1478
1765	1454
1766	2341
1767	14
1768	516
1769	381
1770	2824
1771	2984
1772	2800
1773	3136
1774	2018
1775	3124
1776	1736
1777	1753
1778	3671
1779	3271
1780	1908
1781	866
1782	2031
1783	2078
1784	1412
1785	1672
1786	460
1787	3629
1788	2999
1789	3110
1790	2458
1791	1909
1792	942
1793	947
1794	438
1795	592
1796	660
1797	1998
1798	1284
1799	150
1800	2686
1801	1806
1802	1932
1803	1959
1804	2795
1805	1907
1806	2125
1807	2198
1808	2313
1809	2247
1810	3155
1811	2325
1812	2326
1813	2401
1814	2420
1815	2421
1816	2431
1817	2438
1818	1735
1819	2451
1820	243
1821	265
1822	3241
1823	3397
1824	3543
1825	1810
1826	1006
1827	875
1828	827
1829	1546
1830	2588
1831	396
1832	2655
1833	3667
1834	2124
1835	2143
1836	370
1837	3652
1838	698
1839	1249
1840	2878
1841	2880
1842	2822
1843	868
1844	882
1845	2217
1846	98
1847	1629
1848	1518
1849	927
1850	217
1851	3279
1852	1611
1853	2523
1854	2527
1855	2472
1856	3247
1857	2705
1858	2645
1859	1132
1860	3584
1861	2894
1862	1507
1863	473
1864	1308
1865	1541
1866	2503
1867	1690
1868	990
1869	378
1870	679
1871	2353
1872	3265
1873	3268
1874	3521
1875	2901
1876	2843
1877	1297
1878	1354
1879	1488
1880	1504
1881	2184
1882	1519
1883	372
1884	3670
1885	3121
1886	620
1887	557
1888	623
1889	641
1890	1251
1891	1385
1892	1263
1893	2976
1894	1413
1895	1566
1896	2950
1897	112
1898	3167
1899	3174
1900	3177
1901	1711
1902	295
1903	187
1904	2480
1905	2481
1906	3555
1907	518
1908	94
1909	301
1910	67
1911	2662
1912	3497
1913	3528
1914	2834
1915	1359
1916	1485
1917	123
1918	1527
1919	2339
1920	211
1921	3187
1922	1655
1923	2609
1924	3324
1925	3560
1926	2661
1927	474
1928	3457
1929	1192
1930	1991
1931	1348
1932	2153
1933	2158
1934	2863
1935	3163
1936	1553
1937	234
1938	1743
1939	3287
1940	3223
1941	1030
1942	360
1943	3550
1944	1815
1945	2656
1946	532
1947	3643
1948	3593
1949	2
1950	2968
1951	1368
1952	2157
1953	206
1954	1671
1955	3501
1956	199
1957	1668
1958	3288
1959	3417
1960	3503
1961	3284
1962	3538
1963	2904
1964	869
1965	2175
1966	3171
1967	3051
1968	2361
1969	2719
1970	3569
1971	1004
1972	1920
1973	3588
1974	717
1975	328
1976	757
1977	1952
1978	1957
1979	1896
1980	2132
1981	747
1982	2207
1983	886
1984	1556
1985	2164
1986	1572
1987	1577
1988	3181
1989	3184
1990	2289
1991	219
1992	3137
1993	2587
1994	3146
1995	2455
1996	391
1997	1693
1998	950
1999	406
2000	409
2001	3328
2002	495
2003	3416
2004	531
2005	3505
2006	3581
2007	1851
2008	1858
2009	2886
2010	1391
2011	2826
2012	2059
2013	739
2014	2847
2015	2397
2016	3036
2017	2407
2018	1613
2019	2512
2020	309
2021	2384
2022	3227
2023	3366
2024	334
2025	3312
2026	3456
2027	351
2028	1031
2029	2638
2030	3471
2031	447
2032	3637
2033	2672
2034	3592
2035	716
2036	2040
2037	2938
2038	303
2039	164
2040	288
2041	2872
2042	1380
2043	1468
2044	1410
2045	1411
2046	1489
2047	3061
2048	2312
2049	1456
2050	120
2051	2278
2052	208
2053	1715
2054	3289
2055	3326
2056	66
2057	1107
2058	3566
2059	1140
2060	782
2061	313
2062	266
2063	3641
2064	3166
2065	3220
2066	3608
2067	1250
2068	731
2069	2350
2070	2531
2071	2807
2072	1264
2073	2047
2074	2093
2075	2964
2076	202
2077	3173
2078	2365
2079	1615
2080	2684
2081	340
2082	614
2083	1633
2084	2761
2085	3594
2086	1878
2087	1176
2088	643
2089	1258
2090	2127
2091	923
2092	3112
2093	207
2094	297
2095	506
2096	3484
2097	584
2098	3559
2099	81
2100	83
2101	1833
2102	3658
2103	2945
2104	2769
2105	1158
2106	1252
2107	2442
2108	2452
2109	1845
2110	3654
2111	3655
2112	3657
2113	1475
2114	916
2115	3023
2116	3228
2117	3443
2118	3411
2119	1825
2120	1296
2121	813
2122	2169
2123	3085
2124	2270
2125	3261
2126	1741
2127	247
2128	1754
2129	3225
2130	632
2131	2775
2132	3606
2133	1100
2134	642
2135	3684
2136	650
2137	2809
2138	1990
2139	796
2140	2845
2141	2148
2142	2083
2143	2859
2144	2306
2145	1438
2146	904
2147	3087
2148	2956
2149	2959
2150	2284
2151	3133
2152	1733
2153	3206
2154	2445
2155	1744
2156	176
2157	3295
2158	2606
2159	3306
2160	2612
2161	3458
2162	3394
2163	3340
2164	1049
2165	1050
2166	3418
2167	96
2168	2744
2169	1136
2170	2896
2171	793
2172	2914
2173	2070
2174	2299
2175	3176
2176	3040
2177	2380
2178	393
2179	41
2180	974
2181	2205
2182	3140
2183	3143
2184	3453
2185	2913
2186	2846
2187	1737
2188	940
2189	2996
2190	163
2191	30
2192	462
2193	1076
2194	2862
2195	2271
2196	3389
2197	2216
2198	2768
2199	2225
2200	1912
2201	556
2202	2767
2203	3
2204	2781
2205	752
2206	710
2207	654
2208	1978
2209	2884
2210	2887
2211	2897
2212	733
2213	1349
2214	1293
2215	1295
2216	1417
2217	1362
2218	2231
2219	2234
2220	3002
2221	3079
2222	1571
2223	1574
2224	919
2225	2396
2226	1632
2227	1636
2228	198
2229	2288
2230	2493
2231	290
2232	2583
2233	175
2234	180
2235	2464
2236	2473
2237	263
2238	1707
2239	3449
2240	353
2241	357
2242	1038
2243	55
2244	376
2245	444
2246	70
2247	594
2248	2737
2249	601
2250	466
2251	392
2252	1322
2253	2117
2254	3207
2255	1678
2256	2074
2257	2919
2258	2412
2259	1686
2260	3611
2261	229
2262	3204
2263	3205
2264	3481
2265	681
2266	3601
2267	3533
2268	3683
2269	1239
2270	3620
2271	2103
2272	724
2273	727
2274	2825
2275	1469
2276	2063
2277	2064
2278	2915
2279	2222
2280	2927
2281	2082
2282	817
2283	2300
2284	2307
2285	3006
2286	2949
2287	2390
2288	2393
2289	2395
2290	1583
2291	2410
2292	2411
2293	2279
2294	2416
2295	1657
2296	2370
2297	2440
2298	2376
2299	233
2300	2378
2301	3281
2302	1620
2303	1621
2304	316
2305	259
2306	19
2307	1702
2308	2550
2309	2551
2310	2624
2311	350
2312	499
2313	501
2314	2715
2315	508
2316	441
2317	65
2318	3558
2319	78
2320	3636
2321	604
2322	89
2323	90
2324	471
2325	3648
2326	1913
2327	608
2328	611
2329	548
2330	478
2331	304
2332	937
2333	1351
2334	1294
2335	1420
2336	1585
2337	2386
2338	2604
2339	268
2340	26
2341	284
2342	433
2343	456
2344	2931
2345	1523
2346	1685
2347	2611
2348	3635
2349	683
2350	816
2351	2496
2352	1666
2353	179
2354	1046
2355	2668
2356	1837
2357	2105
2358	397
2359	1939
2360	3680
2361	142
2362	1524
2363	153
2364	485
2365	2918
2366	232
2367	3368
2368	1318
2369	1390
2370	851
2371	1397
2372	2772
2373	1870
2374	2817
2375	1217
2376	1961
2377	2041
2378	2889
2379	2055
2380	1399
2381	2142
2382	2930
2383	1492
2384	1431
2385	2171
2386	114
2387	3139
2388	3363
2389	2469
2390	3246
2391	520
2392	3426
2393	1852
2394	1364
2395	434
2396	999
2397	2907
2398	2177
2399	1522
2400	129
2401	553
2402	635
2403	1405
2404	1363
2405	2955
2406	1448
2407	1521
2408	929
2409	3033
2410	1721
2411	255
2412	979
2413	1063
2414	3111
2415	778
2416	2821
2417	2619
2418	2553
2419	3586
2420	3591
2421	1384
2422	718
2423	2818
2424	861
2425	2982
2426	2986
2427	920
2428	122
2429	3487
2430	75
2431	2676
2432	3589
2433	1080
2434	1315
2435	787
2436	2980
2437	1353
2438	2987
2439	2939
2440	111
2441	3125
2442	1752
2443	3329
2444	2232
2445	1691
2446	3237
2447	3341
2448	450
2449	2635
2450	1243
2451	2252
2452	388
2453	421
2454	2144
2455	2122
2456	1681
2457	2533
2458	1044
2459	3004
2460	519
2461	1260
2462	3009
2463	188
2464	436
2465	469
2466	2170
2467	2254
2468	1641
2469	2679
2470	3498
2471	1503
2472	121
2473	1930
2474	3666
2475	1931
2476	2765
2477	1227
2478	2785
2479	2789
2480	700
2481	2793
2482	1973
2483	784
2484	785
2485	1512
2486	2258
2487	2400
2488	3107
2489	2437
2490	2441
2491	1674
2492	3317
2493	2562
2494	2563
2495	2566
2496	3470
2497	3572
2498	3434
2499	3575
2500	3656
2501	1144
2502	1929
2503	3096
2504	2185
2505	3314
2506	712
2507	3292
2508	3224
2509	326
2510	410
2511	1374
2512	3063
2513	1584
2514	1551
2515	3264
2516	2518
2517	3415
2518	1339
2519	2890
2520	3045
2521	2575
2522	932
2523	3126
2524	1905
2525	3476
2526	985
2527	3412
2528	1377
2529	1594
2530	242
2531	3599
2532	117
2533	3197
2534	1041
2535	651
2536	1230
2537	3573
2538	3574
2539	3632
2540	2594
2541	324
2542	530
2543	2902
2544	3069
2545	1700
2546	1491
2547	2077
2548	2990
2549	1640
2550	3058
2551	343
2552	2752
2553	2702
2554	2026
2555	1992
2556	2599
2557	3048
2558	1070
2559	587
2560	685
2561	3628
2562	1319
2563	1280
2564	3095
2565	2459
2566	2623
2567	969
2568	363
2569	2710
2570	3590
2571	312
2572	1248
2573	1387
2574	1985
2575	1463
2576	1464
2577	2067
2578	3077
2579	1508
2580	2951
2581	925
2582	928
2583	2406
2584	405
2585	407
2586	980
2587	446
2588	2664
2589	993
2590	3165
2591	3506
2592	3400
2593	298
2594	2592
2595	280
2596	48
2597	3463
2598	487
2599	1259
2600	563
2601	2113
2602	3019
2603	1589
2604	1590
2605	1667
2606	320
2607	402
2608	119
2609	1303
2610	2136
2611	2094
2612	935
2613	1827
2614	612
2615	938
