262	12	441	3
263	12	308	3
264	12	1885	3
265	12	528	3
266	12	171	3
267	12	125	3
268	12	318	3
269	12	604	3
270	12	532	3
271	13	376	3
272	13	468	3
273	13	371	1
274	13	286	2
275	13	436	3
276	13	98	3
277	13	292	3
278	13	531	3
279	13	535	2
280	13	57	1
281	13	19	3
282	13	569	1
283	13	463	2
284	13	28	3
285	13	2825	1
286	13	218	3
287	13	304	3
288	13	93	3
289	13	2556	3
290	13	317	3
291	14	850	3
292	14	2528	1
293	14	1075	1
294	14	617	3
295	14	118	3
296	14	843	1
297	14	464	3
298	14	622	3
299	14	435	3
300	14	449	3
301	14	557	3
302	14	893	3
303	14	434	3
304	14	612	1
305	14	772	3
306	14	49	3
307	14	920	1
308	14	909	3
309	14	721	1
310	14	1105	3
311	14	842	2
312	14	410	3
313	14	1318	3
314	14	108	3
315	14	978	2
316	14	655	3
317	14	35	1
318	14	871	2
319	14	90	1
320	14	1111	2
321	14	695	1
322	14	326	1
323	14	412	3
324	14	405	3
325	14	2511	1
326	14	417	3
327	14	319	3
328	15	333	1
329	15	375	3
330	15	21	3
331	15	921	2
332	15	85	3
333	15	63	3
334	15	293	3
335	15	2518	1
336	15	516	1
337	15	395	1
338	15	57	1
339	15	46	3
340	15	97	2
341	15	138	3
342	15	602	3
343	15	426	1
344	15	792	3
345	15	513	2
346	15	75	1
347	15	1259	3
348	16	394	2
349	16	85	3
350	16	443	2
351	16	447	2
352	16	330	2
353	16	67	2
354	16	95	2
355	16	364	2
356	16	310	2
357	16	528	2
358	16	540	2
359	16	439	2
360	16	2483	2
361	16	606	2
362	16	1931	2
363	16	405	2
364	16	2530	2
365	16	220	2
366	16	138	2
367	16	1263	2
368	16	458	2
369	16	604	2
370	16	334	2
371	16	92	3
372	16	550	2
373	16	409	2
374	16	246	2
375	16	536	2
376	16	473	2
377	16	485	2
378	16	416	2
379	16	565	2
380	16	437	2
381	16	2531	2
382	16	601	2
383	16	510	2
384	16	382	2
385	16	111	3
386	16	2282	2
387	16	459	2
388	17	134	3
389	17	475	3
390	17	30	2
391	17	540	3
392	17	452	3
393	17	2	3
394	17	1321	2
395	17	1283	3
396	17	147	3
397	17	593	2
398	17	434	2
399	17	2542	1
400	17	503	3
401	17	2557	1
402	17	406	2
403	17	473	3
404	17	93	3
405	17	314	2
406	17	474	1
407	17	523	2
408	17	414	2
409	17	129	3
410	17	91	3
411	17	71	3
412	17	354	2
413	18	1317	2
414	18	1273	2
415	18	395	2
416	18	41	2
417	18	363	2
418	18	182	2
419	18	542	2
420	18	1828	2
421	18	593	2
422	18	369	2
423	18	113	2
424	18	302	2
425	18	1606	2
426	18	312	2
427	18	102	2
428	18	495	2
429	18	42	2
430	18	139	2
431	18	595	2
432	18	415	2
433	18	401	2
434	18	14	2
435	18	178	2
436	18	13	2
437	18	591	2
438	18	2524	2
439	18	2431	2
440	18	60	3
441	18	100	2
442	18	314	2
443	18	1323	2
444	18	2507	2
445	18	601	2
446	18	478	2
447	18	1060	2
448	18	419	2
449	18	388	2
450	18	292	1
451	18	488	2
452	19	1262	3
453	19	507	3
454	19	2528	3
455	19	2527	3
456	19	277	3
457	19	540	3
458	19	122	3
459	19	46	3
460	19	2562	3
461	19	2519	3
462	19	2529	3
463	19	2495	3
464	19	112	3
465	19	2494	3
466	19	304	3
467	19	2513	3
468	19	2498	3
469	19	541	3
470	19	7	3
471	19	380	3
472	20	394	2
473	20	387	3
474	20	493	2
475	20	344	2
476	20	596	2
477	20	749	2
478	20	479	2
479	20	603	2
480	20	145	2
481	20	525	2
482	20	565	2
483	20	593	2
484	20	2530	2
485	20	122	2
486	20	564	2
487	20	116	3
488	20	138	1
489	20	411	2
490	20	62	3
491	20	88	3
492	20	334	3
493	20	569	2
494	20	98	3
495	20	106	3
496	20	422	2
497	20	1318	2
498	20	178	2
499	20	82	1
500	20	2612	2
501	20	339	2
502	20	425	2
503	20	160	2
504	20	597	2
505	20	437	2
506	20	1832	1
507	20	19	2
508	20	510	2
509	20	117	3
510	20	328	2
511	20	317	2
512	21	71	3
513	21	53	3
514	21	614	2
515	21	612	2
516	21	86	2
517	21	550	1
518	21	395	2
519	21	18	3
520	21	1951	2
521	21	2588	2
522	21	143	1
523	21	22	3
524	21	47	3
525	21	311	3
526	21	218	3
527	21	312	3
528	21	124	3
529	21	220	1
530	21	513	2
531	21	135	1
532	22	476	3
533	22	16	3
534	22	48	3
535	22	51	3
536	22	146	3
537	22	13	3
538	22	9	1
539	22	34	3
540	23	15	3
541	23	821	2
542	23	396	2
543	23	379	2
544	23	305	3
545	23	73	3
546	23	294	3
547	23	438	2
548	23	1318	2
549	23	577	2
550	23	330	3
551	23	346	2
552	23	528	3
553	23	501	2
554	23	594	2
555	23	104	2
556	23	579	2
557	23	99	2
558	23	454	2
559	23	286	3
560	24	397	2
561	24	390	2
562	24	475	2
563	24	437	2
564	24	118	2
565	24	51	3
566	24	104	2
567	24	609	2
568	24	555	2
569	24	99	2
570	24	446	2
571	24	162	3
572	24	1283	2
573	24	2528	2
574	24	541	2
575	24	381	2
576	24	499	2
577	24	498	2
578	24	317	2
579	24	1955	2
580	25	507	3
581	25	423	1
582	25	470	3
583	25	336	2
584	25	516	1
585	25	452	2
586	25	347	3
587	25	515	2
588	25	432	1
589	25	435	2
590	25	543	1
591	25	449	3
592	25	547	3
593	25	502	1
594	25	2157	1
595	25	321	3
596	25	84	3
597	25	68	3
598	25	247	1
599	25	1949	1
600	25	102	1
601	25	92	3
602	25	139	3
603	25	24	3
604	25	424	2
605	25	34	3
606	25	574	2
607	25	486	1
608	25	527	1
609	25	131	3
610	25	25	3
611	25	20	3
612	25	503	1
613	25	18	3
614	25	412	3
615	25	409	2
616	25	22	3
617	25	531	3
618	25	130	3
619	25	90	3
620	25	2588	1
621	25	474	2
622	25	487	1
623	25	2213	2
624	25	414	2
625	25	538	2
626	25	112	3
627	25	2511	2
628	25	308	1
629	25	2765	1
630	25	13	3
631	26	146	3
632	26	113	3
633	26	326	3
634	27	937	2
635	27	559	3
636	27	1231	2
637	27	540	2
638	27	265	2
639	27	2515	3
640	27	399	2
641	27	614	2
642	27	218	2
643	27	580	2
644	27	543	2
645	27	502	2
646	27	305	2
647	27	327	2
648	27	792	2
649	27	1311	2
650	27	410	2
651	27	604	2
652	27	424	2
653	27	573	2
654	27	574	2
655	27	427	3
656	27	566	2
657	27	374	2
658	27	86	3
659	27	512	2
660	27	409	2
661	27	353	2
662	27	285	2
663	27	78	2
664	27	144	2
665	27	587	2
666	27	100	2
667	27	2231	2
668	27	1809	2
669	27	461	2
670	27	55	2
671	27	7	3
672	27	345	2
673	28	44	3
674	28	173	2
675	28	453	3
676	28	298	3
677	28	131	3
678	28	456	3
679	28	2038	2
680	28	605	3
681	28	59	3
682	28	472	2
683	28	515	1
684	28	28	3
685	28	162	3
686	28	1608	2
687	28	56	2
688	28	522	3
689	28	381	1
690	28	435	3
691	28	58	1
692	29	173	2
693	29	396	2
694	29	85	3
695	29	32	2
696	29	300	2
697	29	1885	2
698	29	67	2
699	29	1311	2
700	29	482	2
701	29	1295	3
702	29	499	2
703	29	182	2
704	29	532	2
705	29	460	2
706	29	456	2
707	29	299	2
708	29	334	2
709	29	385	3
710	29	350	2
711	29	564	2
712	29	327	3
713	29	116	3
714	29	465	1
715	29	104	2
716	29	584	2
717	29	139	3
718	29	17	3
719	29	443	2
720	29	1330	2
721	29	411	1
722	29	51	3
723	29	120	2
724	29	486	2
725	29	339	3
726	29	420	2
727	29	99	2
728	29	66	3
729	29	356	3
730	29	1260	2
731	30	146	3
732	30	113	3
733	30	326	3
734	31	137	2
735	31	1262	2
736	31	423	2
737	31	1317	2
738	31	32	2
739	31	57	2
740	31	295	2
741	31	2	3
742	31	396	2
743	31	482	2
744	31	511	2
745	31	341	3
746	31	7	3
747	31	921	2
748	31	29	3
749	31	502	2
750	31	405	2
751	31	1319	2
752	31	1280	2
753	31	582	3
754	31	465	2
755	31	611	2
756	31	338	1
757	31	400	2
758	31	366	2
759	31	34	3
760	31	610	2
761	31	497	2
762	31	375	2
763	31	486	2
764	31	448	2
765	31	550	2
766	31	325	3
767	31	3	3
768	31	35	3
769	31	348	2
770	31	416	2
771	31	144	2
772	31	8	3
773	31	359	2
774	31	66	3
775	31	461	2
776	31	128	3
777	31	494	2
778	32	542	3
779	32	52	3
780	32	84	3
781	32	66	3
782	32	138	1
783	32	11	1
784	32	139	3
785	32	93	1
786	32	62	3
787	33	535	2
788	33	401	3
789	33	548	2
790	33	533	2
791	33	456	2
792	33	12	3
793	33	121	3
794	33	1318	2
795	33	19	2
796	33	493	2
797	33	2674	2
798	33	146	3
799	33	611	2
800	33	75	2
801	33	111	3
802	33	584	2
803	33	1316	2
804	33	403	2
805	33	136	3
806	33	430	2
807	34	522	2
808	34	535	2
809	34	1311	2
810	34	85	3
811	34	2504	2
812	34	63	1
813	34	2515	2
814	34	2037	2
815	34	399	2
816	34	31	3
817	34	610	2
818	34	2282	2
819	34	2404	2
820	34	543	2
821	34	1320	2
822	34	211	2
823	34	343	2
824	34	5	2
825	34	936	2
826	34	73	1
827	34	107	3
828	34	1773	2
829	34	378	2
830	34	2157	2
831	34	815	2
832	34	350	2
833	34	312	2
834	34	102	2
835	34	504	2
836	34	42	2
837	34	582	3
838	34	124	3
839	34	400	2
840	34	604	2
841	34	1954	2
842	34	2830	2
843	34	792	2
844	34	368	2
845	34	306	2
846	34	375	2
847	34	486	2
848	34	164	2
849	34	320	2
850	34	1770	2
851	34	106	1
852	34	427	2
853	34	20	1
854	34	3	3
855	34	82	2
856	34	512	2
857	34	158	2
858	34	463	2
859	34	57	2
860	34	246	3
861	34	480	2
862	34	579	2
863	34	352	2
864	34	157	2
865	34	289	2
866	34	565	2
867	34	2557	2
868	34	323	2
869	34	1951	2
870	34	523	2
871	34	478	2
872	34	555	2
873	34	605	2
874	34	388	2
875	34	37	2
876	34	314	2
877	34	2511	2
878	34	1261	2
879	34	563	2
880	34	576	2
881	34	136	2
882	34	13	3
883	35	546	2
884	35	1262	2
885	35	371	2
886	35	507	2
887	35	557	3
888	35	1283	2
889	35	569	2
890	35	1163	2
891	35	577	2
892	35	390	2
893	35	1162	2
894	35	2825	2
895	35	218	2
896	35	220	2
897	35	603	2
898	35	547	2
899	35	39	3
900	35	509	2
901	35	407	2
902	35	565	2
903	35	369	2
904	35	293	3
905	35	378	2
906	35	122	2
907	35	442	2
908	35	815	2
909	35	374	2
910	35	1946	2
911	35	496	2
912	35	1263	2
913	35	42	2
914	35	17	3
915	35	424	2
916	35	88	2
917	35	821	2
918	35	401	3
919	35	465	2
920	35	103	2
921	35	1074	2
922	35	410	2
923	35	178	2
924	35	141	2
925	35	26	2
926	35	937	2
927	35	418	2
928	35	502	2
929	35	488	2
930	35	529	2
931	35	460	2
932	35	296	2
933	35	295	2
934	35	416	3
935	35	2524	2
936	35	2231	2
937	35	2799	2
938	35	1323	2
939	35	297	2
940	35	1765	2
941	35	288	2
942	35	523	2
943	35	1256	2
944	35	463	2
945	35	75	2
946	35	936	2
947	35	33	2
948	35	386	3
949	35	518	2
950	35	46	3
951	35	55	2
952	35	316	3
953	35	434	2
954	35	93	2
955	35	303	2
956	35	16	3
957	35	2765	2
958	36	146	3
959	36	113	3
960	36	326	3
961	37	146	3
962	37	113	3
963	37	326	3
964	38	371	2
965	38	420	2
966	38	364	2
967	38	62	3
968	38	378	2
969	38	391	3
970	38	607	2
971	38	1258	2
972	38	174	2
973	38	367	1
974	38	1	3
975	38	1263	2
976	38	123	3
977	38	435	2
978	39	423	2
979	39	2037	2
980	39	452	2
981	39	67	1
982	39	446	1
983	39	2559	2
984	39	1828	2
985	39	407	2
986	39	293	3
987	39	491	2
988	39	247	1
989	39	57	2
990	39	62	3
991	39	476	3
992	39	294	3
993	39	561	2
994	39	106	3
995	39	609	2
996	39	550	2
997	39	503	2
998	39	512	2
999	39	409	2
1000	39	22	3
1001	39	597	2
1002	39	308	2
1003	39	1328	3
1004	39	1060	2
1005	39	94	3
1006	39	128	3
1007	39	555	2
1008	39	417	1
1009	39	403	3
1010	39	1950	2
1011	39	136	1
1012	40	146	3
1013	40	113	3
1014	40	326	3
1015	41	146	3
1016	41	113	3
1017	41	326	3
1018	42	73	1
1019	42	118	1
1020	42	2	3
1021	42	3	3
1022	42	340	1
1023	42	556	3
1024	42	28	3
1025	42	404	3
1026	42	71	1
1027	42	62	3
1028	42	37	3
1029	43	1307	3
1030	43	293	3
1031	43	1954	2
1032	43	26	2
1033	43	162	3
1034	43	518	2
1035	43	86	2
1036	43	1261	2
1037	43	1953	2
1038	44	614	2
1039	44	561	3
1040	44	1313	2
1041	44	566	3
1042	44	2504	1
1043	44	2830	1
1044	44	517	3
1045	44	452	3
1046	44	109	3
1047	44	59	3
1048	44	603	3
1049	44	45	3
1050	44	40	3
1051	44	499	3
1052	44	1261	2
1053	44	1271	1
1054	44	88	1
1055	44	7	3
1056	44	449	3
1057	45	146	3
1058	45	113	3
1059	45	326	3
1060	46	146	3
1061	46	113	3
1062	46	326	3
1063	47	31	3
1064	47	41	3
1065	47	1	3
1066	47	78	3
1067	48	54	3
1068	48	507	1
1069	48	30	1
1070	48	265	2
1071	48	300	2
1072	48	81	1
1073	48	67	1
1074	48	83	3
1075	48	479	3
1076	48	182	2
1077	48	462	3
1078	48	5	1
1079	48	600	2
1080	48	564	2
1081	48	28	3
1082	48	604	1
1083	48	74	1
1084	48	539	3
1085	48	291	1
1086	48	303	1
1087	48	609	1
1088	48	585	1
1089	48	488	3
1090	48	1957	3
1091	48	90	1
1092	48	27	3
1093	48	484	1
1094	48	414	1
1095	48	1946	2
1096	48	45	3
1097	48	2830	2
1098	48	492	3
1099	49	72	3
1100	49	113	3
1101	49	66	3
1102	49	110	3
1103	49	13	3
1104	49	91	3
1105	49	31	3
1106	49	71	3
1107	49	24	3
1108	50	127	3
1109	50	509	2
1110	50	426	3
1111	50	111	3
1112	50	464	2
1113	50	431	2
1114	50	366	3
1115	50	11	1
1116	50	2825	2
1117	50	53	1
1118	50	381	2
1119	50	1861	2
1120	50	1260	2
1121	50	7	3
1122	50	416	3
1123	51	433	1
1124	51	160	2
1125	51	79	3
1126	51	41	3
1127	51	364	2
1128	51	441	2
1129	51	499	3
1130	51	473	2
1131	51	436	1
1132	51	77	3
1133	51	419	1
1134	51	247	3
1135	51	40	3
1136	51	116	3
1137	51	322	3
1138	51	34	3
1139	51	476	3
1140	51	303	1
1141	51	91	3
1142	51	329	3
1143	51	512	2
1144	51	2557	2
1145	51	409	2
1146	51	590	1
1147	51	61	3
1148	51	296	2
1149	51	383	2
1150	51	487	2
1151	51	56	3
1152	51	412	3
1153	51	360	2
1154	51	521	2
1155	51	9	3
1156	51	602	3
1157	51	2765	2
1158	52	66	3
1159	52	134	2
1160	52	598	2
1161	52	2504	2
1162	52	586	2
1163	52	434	2
1164	52	360	3
1165	52	122	2
1166	52	571	2
1167	52	459	3
1168	52	386	3
1169	52	562	1
1170	52	117	3
1171	52	116	3
1172	52	500	2
1173	52	1283	3
1174	52	499	2
1175	52	48	3
1176	52	24	3
1177	52	400	1
1178	53	44	3
1179	53	63	3
1180	53	434	1
1181	53	508	3
1182	53	128	3
1183	53	53	3
1184	53	71	3
1185	53	309	3
1186	54	522	2
1187	54	2551	2
1188	54	2799	2
1189	54	489	3
1190	54	50	3
1191	54	84	1
1192	54	607	2
1193	54	59	1
1194	54	484	2
1195	54	388	3
1196	54	316	3
1197	54	480	2
1198	54	335	1
1199	54	48	3
1200	54	1950	2
1201	54	88	3
1202	55	29	3
1203	55	559	3
1204	55	361	3
1205	55	136	1
1206	55	103	3
1207	55	558	1
1208	55	580	1
1209	55	530	3
1210	55	329	1
1211	55	512	3
1212	55	396	1
1213	55	112	3
1214	55	533	3
1215	55	411	3
1216	55	480	1
1217	55	420	1
1218	55	288	3
1219	55	390	1
1220	55	366	3
1221	55	400	3
1222	56	937	2
1223	56	595	2
1224	56	1311	2
1225	56	1770	2
1226	56	581	1
1227	56	488	2
1228	56	297	3
1229	56	489	2
1230	56	9	3
1231	56	347	3
1232	56	67	2
1233	56	367	2
1234	56	482	2
1235	56	590	1
1236	56	93	3
1237	56	288	2
1238	56	1773	2
1239	56	377	2
1240	56	1292	2
1241	56	449	2
1242	57	54	3
1243	57	98	3
1244	57	171	3
1245	57	9	3
1246	57	88	3
1247	58	32	2
1248	58	475	2
1249	58	2404	2
1250	58	395	2
1251	58	1163	2
1252	58	577	2
1253	58	588	2
1254	58	596	1
1255	58	182	2
1256	58	1320	2
1257	58	29	3
1258	58	370	1
1259	58	405	2
1260	58	792	2
1261	58	504	2
1262	58	92	3
1263	58	290	2
1264	58	381	2
1265	58	424	2
1266	58	93	3
1267	58	522	2
1268	58	393	2
1269	58	51	3
1270	58	440	2
1271	58	141	2
1272	58	1952	2
1273	58	158	2
1274	58	1503	1
1275	58	307	1
1276	58	348	2
1277	58	544	2
1278	58	587	2
1279	58	9	3
1280	58	333	2
1281	58	1162	2
1282	58	129	3
1283	58	458	2
1284	58	171	2
1285	58	1371	2
1286	58	403	2
1287	59	198	3
1288	59	262	3
1289	59	2239	3
1290	59	2399	3
1291	59	1282	3
1292	59	1435	3
1293	59	2282	3
1294	59	2283	3
1295	59	593	2
1296	59	2475	3
1297	59	49	3
1298	59	1438	2
1299	59	497	3
1300	59	2432	3
1301	59	52	2
1302	59	261	3
1303	59	3	1
1304	59	2045	3
1305	59	1366	3
1306	59	271	2
1307	59	2467	3
1308	60	146	3
1309	60	113	3
1310	60	326	3
1311	61	54	2
1312	61	337	2
1313	61	1317	2
1314	61	557	2
1315	61	1273	2
1316	61	1948	2
1317	61	1258	2
1318	61	146	3
1319	61	600	2
1320	61	332	2
1321	61	435	2
1322	61	394	2
1323	61	39	3
1324	61	460	2
1325	61	481	2
1326	61	419	2
1327	61	293	3
1328	61	563	2
1329	61	442	2
1330	61	1606	2
1331	61	315	2
1332	61	114	3
1333	61	465	2
1334	61	104	2
1335	61	124	3
1336	61	522	2
1337	61	1074	2
1338	61	141	2
1339	61	568	2
1340	61	106	3
1341	61	8	2
1342	61	601	2
1343	61	38	2
1344	61	66	3
1345	61	388	2
1346	61	9	3
1347	61	2674	2
1348	61	1164	2
1349	62	137	3
1350	62	376	3
1351	62	160	3
1352	62	2	3
1353	62	287	3
1354	62	499	3
1355	62	580	2
1356	62	435	2
1357	62	563	2
1358	62	386	3
1359	62	109	3
1360	62	350	3
1361	62	374	2
1362	62	327	3
1363	62	457	3
1364	62	471	2
1365	62	465	1
1366	62	476	3
1367	62	106	2
1368	62	438	3
1369	62	487	3
1370	62	430	3
1371	62	56	3
1372	63	62	3
1373	63	73	3
1374	63	22	3
1375	64	387	3
1376	64	23	3
1377	64	395	3
1378	64	493	2
1379	64	340	3
1380	64	65	3
1381	64	596	2
1382	64	404	3
1383	64	358	2
1384	64	1320	3
1385	64	211	3
1386	64	402	2
1387	64	378	2
1388	64	1319	2
1389	64	470	2
1390	64	472	2
1391	64	116	3
1392	64	792	2
1393	64	1263	2
1394	64	42	3
1395	64	96	3
1396	64	2542	2
1397	64	24	3
1398	64	476	3
1399	64	2558	2
1400	64	52	3
1401	64	391	3
1402	64	315	2
1403	64	78	3
1404	64	106	3
1405	64	2799	2
1406	64	298	3
1407	64	333	2
1408	64	388	3
1409	64	129	3
1410	64	91	3
1411	64	373	2
1412	64	2674	1
1413	65	39	3
1414	65	297	3
1415	65	293	3
1416	65	23	3
1417	65	553	1
1418	65	815	1
1419	65	126	3
1420	65	536	3
1421	65	171	3
1422	65	36	3
1423	65	139	3
1424	66	539	3
1425	66	569	3
1426	66	12	3
1427	66	1773	1
1428	66	43	3
1429	66	1828	1
1430	66	549	1
1431	66	447	1
1432	66	23	3
1433	66	61	3
1434	66	473	3
1435	66	24	3
1436	66	140	3
1437	67	2483	2
1438	67	1775	2
1439	67	2213	2
1440	67	921	2
1441	67	566	2
1442	67	2504	2
1443	67	315	2
1444	67	389	2
1445	67	440	2
1446	67	367	2
1447	67	1951	2
1448	67	1311	2
1449	67	482	2
1450	67	287	3
1451	67	312	2
1452	67	297	2
1453	67	318	2
1454	67	358	2
1455	67	348	2
1456	67	1273	2
1457	68	146	3
1458	68	113	3
1459	68	326	3
1460	69	146	3
1461	69	113	3
1462	69	326	3
1463	70	146	3
1464	70	113	3
1465	70	326	3
1466	71	475	2
1467	71	2504	2
1468	71	387	3
1469	71	577	2
1470	71	95	2
1471	71	313	3
1472	71	147	1
1473	71	123	3
1474	71	182	2
1475	71	343	3
1476	71	314	2
1477	71	552	2
1478	71	1074	2
1479	71	472	2
1480	71	461	2
1481	71	584	2
1482	71	513	2
1483	71	132	2
1484	71	60	3
1485	71	12	3
1486	71	451	2
1487	71	1951	2
1488	71	487	2
1489	71	35	3
1490	71	11	2
1491	71	61	3
1492	71	163	2
1493	71	587	2
1494	71	420	2
1495	71	2431	2
1496	71	523	3
1497	71	607	2
1498	71	38	2
1499	71	615	2
1500	71	388	2
1501	71	97	2
1502	71	2674	2
1503	72	173	2
1504	72	1273	2
1505	72	505	2
1506	72	553	2
1507	72	57	2
1508	72	347	2
1509	72	332	2
1510	72	547	2
1511	72	114	3
1512	72	563	2
1513	72	467	2
1514	72	367	2
1515	72	40	3
1516	72	573	2
1517	72	381	2
1518	72	554	2
1519	72	544	2
1520	72	566	2
1521	72	26	2
1522	72	3	3
1523	72	418	2
1524	72	2612	2
1525	72	529	2
1526	72	1957	2
1527	72	1773	2
1528	72	144	2
1529	72	100	2
1530	72	27	3
1531	72	314	2
1532	72	437	2
1533	72	389	2
1534	72	66	3
1535	72	1949	2
1536	72	129	2
1537	72	373	3
1538	72	555	2
1539	73	103	3
1540	73	69	1
1541	73	84	3
1542	73	18	3
1543	73	2562	2
1544	73	2	3
1545	73	1949	1
1546	73	353	3
1547	73	22	3
1548	73	83	3
1549	73	9	3
1550	74	33	2
1551	74	517	2
1552	74	560	2
1553	74	157	2
1554	74	575	3
1555	74	1948	2
1556	74	299	2
1557	74	301	2
1558	74	46	3
1559	74	418	2
1560	74	487	2
1561	74	146	2
1562	74	116	3
1563	74	336	3
1564	74	1957	2
1565	74	1949	2
1566	74	1264	2
1567	74	352	1
1568	75	1307	3
1569	75	392	1
1570	75	361	3
1571	75	355	3
1572	75	302	3
1573	75	568	1
1574	75	17	3
1575	75	1282	3
1576	75	52	3
1577	75	1311	1
1578	75	353	3
1579	75	576	3
1580	75	506	1
1581	75	608	3
1582	75	312	1
1583	75	63	3
1584	75	102	3
1585	75	582	3
1586	76	134	3
1587	76	1974	1
1588	76	351	3
1589	76	2026	3
1590	76	1435	3
1591	76	2395	2
1592	76	596	3
1593	76	1995	2
1594	76	102	3
1595	76	2157	2
1596	76	402	2
1597	76	450	2
1598	76	68	3
1599	76	116	3
1600	76	2116	2
1601	76	158	2
1602	76	1031	2
1603	76	2053	2
1604	76	2542	2
1605	76	513	2
1606	76	2075	2
1607	76	561	2
1608	76	2031	2
1609	76	566	2
1610	76	2169	1
1611	76	89	3
1612	76	2176	3
1613	76	1977	2
1614	76	362	3
1615	76	2449	2
1616	76	94	3
1617	76	2061	3
1618	76	342	1
1619	77	476	2
1620	77	534	2
1621	77	1828	2
1622	77	117	1
1623	77	377	3
1624	77	30	2
1625	77	55	3
1626	77	106	1
1627	77	525	2
1628	77	600	3
1629	77	571	2
1630	77	297	3
1631	77	1322	3
1632	77	426	2
1633	77	92	3
1634	77	128	2
1635	77	610	2
1636	77	496	2
